Wenner_1
5
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4	30	0	180	0	80	0	130	0	0.0747672258044349
4	10	0	310	0	110	0	210	0	0.0577572072162393
4	30	0	210	0	90	0	150	0	0.0753974061501549
4	160	0	370	0	230	0	300	0	0.0282241997484958
4	210	0	225	0	215	0	220	0	3.66175044321697
4	100	0	130	0	110	0	120	0	0.544710624309566
4	140	0	350	0	210	0	280	0	0.0272026173319171
4	155	0	200	0	170	0	185	0	0.791397452168902
4	120	0	330	0	190	0	260	0	0.0264471109743316
4	110	0	320	0	180	0	250	0	0.0278919987964591
4	310	0	370	0	330	0	350	0	0.0942066143225563
4	130	0	400	0	220	0	310	0	0.0250942047846022
4	0	0	150	0	50	0	100	0	0.251783650837218
4	180	0	210	0	190	0	200	0	1.15693964038372
4	160	0	310	0	210	0	260	0	0.0392666425017346
4	10	0	100	0	40	0	70	0	2.83576701132028
4	100	0	310	0	170	0	240	0	0.0347998364622251
4	140	0	380	0	220	0	300	0	0.0254927399653912
4	10	0	370	0	130	0	250	0	0.0438022306897134
4	160	0	175	0	165	0	170	0	7.19410724106489
4	50	0	80	0	60	0	70	0	35.356104054009
4	90	0	300	0	160	0	230	0	0.0492398870758986
4	40	0	340	0	140	0	240	0	0.0460668629374972
4	40	0	220	0	100	0	160	0	0.0873074920965608
4	100	0	370	0	190	0	280	0	0.0229456030215926
4	90	0	180	0	120	0	150	0	0.205206430368588
4	80	0	290	0	150	0	220	0	0.0645796793872746
4	160	0	400	0	240	0	320	0	0.0271974015756452
4	50	0	260	0	120	0	190	0	0.0805086947597599
4	90	0	330	0	170	0	250	0	0.0308106193932115
4	20	0	200	0	80	0	140	0	0.0710068243094856
4	150	0	360	0	220	0	290	0	0.0276048937298397
4	10	0	160	0	60	0	110	0	0.137681204952892
4	170	0	215	0	185	0	200	0	0.760453242902765
4	280	0	310	0	290	0	300	0	0.171060350644214
4	60	0	120	0	80	0	100	0	1.17031722972627
4	30	0	240	0	100	0	170	0	0.0805547788099782
4	40	0	280	0	120	0	200	0	0.0677211921066881
4	130	0	220	0	160	0	190	0	0.206777967260467
4	150	0	390	0	230	0	310	0	0.0269716455836836
4	245	0	275	0	255	0	265	0	0.216299272163729
4	135	0	180	0	150	0	165	0	0.95348780406758
4	120	0	300	0	180	0	240	0	0.0345341381648017
4	250	0	400	0	300	0	350	0	0.0393578780649305
4	40	0	130	0	70	0	100	0	0.314003599091007
4	70	0	340	0	160	0	250	0	0.0359372329521224
4	200	0	320	0	240	0	280	0	0.0418207275444925
4	120	0	165	0	135	0	150	0	0.83268695452916
4	230	0	260	0	240	0	250	0	0.269297268920126
4	210	0	360	0	260	0	310	0	0.0412294214136996
4	145	0	160	0	150	0	155	0	7.1970466210091
4	215	0	260	0	230	0	245	0	0.1440343923469
4	30	0	330	0	130	0	230	0	0.0520111625957736
4	20	0	350	0	130	0	240	0	0.0474453878717084
4	20	0	290	0	110	0	200	0	0.0634100755413877
4	20	0	320	0	120	0	220	0	0.054182119690425
4	180	0	390	0	250	0	320	0	0.0302620535896262
4	225	0	255	0	235	0	245	0	0.307027654608631
4	60	0	390	0	170	0	280	0	0.0237160928390164
4	130	0	310	0	190	0	250	0	0.0298628793963494
4	50	0	350	0	150	0	250	0	0.0406382933342521
4	270	0	360	0	300	0	330	0	0.0650253528971202
4	80	0	140	0	100	0	120	0	0.325959217861896
4	105	0	150	0	120	0	135	0	0.562725680940856
4	70	0	280	0	140	0	210	0	0.0699205330423699
4	50	0	380	0	160	0	270	0	0.0299798086340154
4	260	0	320	0	280	0	300	0	0.0933511670435499
4	80	0	350	0	170	0	260	0	0.0280860579940457
4	200	0	245	0	215	0	230	0	0.349546054135692
4	310	0	340	0	320	0	330	0	0.279380244121735
4	130	0	370	0	210	0	290	0	0.0242091237790117
4	40	0	370	0	150	0	260	0	0.0361020555543081
4	0	0	180	0	60	0	120	0	0.0817404852597576
4	150	0	240	0	180	0	210	0	0.10605586291543
4	40	0	400	0	160	0	280	0	0.0264752141371478
4	30	0	360	0	140	0	250	0	0.0428304765384402
4	10	0	340	0	120	0	230	0	0.0506776903149975
4	240	0	330	0	270	0	300	0	0.0614021459719487
4	200	0	260	0	220	0	240	0	0.173063215625646
4	40	0	310	0	130	0	220	0	0.0565633689304206
4	160	0	205	0	175	0	190	0	0.861350986420989
4	270	0	300	0	280	0	290	0	0.240387286465953
4	50	0	110	0	70	0	90	0	2.6668996889117
4	0	0	300	0	100	0	200	0	0.0513206627588116
4	0	0	360	0	120	0	240	0	0.0462013296017481
4	50	0	320	0	140	0	230	0	0.0511657692520275
4	140	0	155	0	145	0	150	0	7.84234721850385
4	230	0	350	0	270	0	310	0	0.0548668898487555
4	70	0	370	0	170	0	270	0	0.0257295761095518
4	250	0	340	0	280	0	310	0	0.077459978650474
4	135	0	150	0	140	0	145	0	8.94684107869375
4	80	0	380	0	180	0	280	0	0.0229770741047269
4	60	0	270	0	130	0	200	0	0.079523062721968
4	70	0	220	0	120	0	170	0	0.116475758131069
4	30	0	390	0	150	0	270	0	0.0344537870095701
4	220	0	310	0	250	0	280	0	0.0504305326740643
4	20	0	380	0	140	0	260	0	0.0371948702219927
4	210	0	300	0	240	0	270	0	0.0574086469564559
4	110	0	290	0	170	0	230	0	0.0433940888797636
4	210	0	270	0	230	0	250	0	0.0973566266860251
4	180	0	330	0	230	0	280	0	0.035753874221526
4	30	0	270	0	110	0	190	0	0.0707965809561149
4	80	0	230	0	130	0	180	0	0.123418452422859
4	150	0	300	0	200	0	250	0	0.0396733607223119
4	130	0	340	0	200	0	270	0	0.0263887222223781
4	100	0	400	0	200	0	300	0	0.0221854378546145
4	20	0	230	0	90	0	160	0	0.0763811760871225
4	0	0	330	0	110	0	220	0	0.0532305574019558
4	50	0	290	0	130	0	210	0	0.0669017320318282
4	0	0	270	0	90	0	180	0	0.0693540708164835
4	110	0	380	0	200	0	290	0	0.02221483370744
4	130	0	280	0	180	0	230	0	0.0433724454411534
4	0	0	240	0	80	0	160	0	0.0665628365708719
4	50	0	200	0	100	0	150	0	0.0941324452111965
4	40	0	190	0	90	0	140	0	0.0810820499111857
4	90	0	150	0	110	0	130	0	0.395097588556052
4	205	0	250	0	220	0	235	0	0.303985701385329
4	170	0	380	0	240	0	310	0	0.030656613347661
4	190	0	220	0	200	0	210	0	0.831624168819033
4	10	0	220	0	80	0	150	0	0.0697485313727861
4	170	0	290	0	210	0	250	0	0.0577545326429272
4	100	0	340	0	180	0	260	0	0.0258234458124935
4	180	0	225	0	195	0	210	0	0.36702986277193
4	70	0	130	0	90	0	110	0	0.248012124944774
4	50	0	230	0	110	0	170	0	0.0952619008225265
4	30	0	300	0	120	0	210	0	0.0601012641373319
4	180	0	360	0	240	0	300	0	0.032170315304381
4	60	0	300	0	140	0	220	0	0.0603535105313562
4	120	0	390	0	210	0	300	0	0.024016844186803
4	20	0	80	0	40	0	60	0	6.18217940894866
4	190	0	370	0	250	0	310	0	0.0352465793003066
4	60	0	360	0	160	0	260	0	0.0334411505510473
4	80	0	260	0	140	0	200	0	0.0891011746880052
4	40	0	250	0	110	0	180	0	0.0805812793853716
4	250	0	280	0	260	0	270	0	0.206431724691789
4	70	0	310	0	150	0	230	0	0.0521138653605788
4	90	0	210	0	130	0	170	0	0.161752899990895
4	150	0	195	0	165	0	180	0	0.846273804893333
4	260	0	290	0	270	0	280	0	0.189326704230092
